date,Return
2007-01-22,0.0
2007-01-23,-7.503175626255576e-06
2007-01-24,-6.357254451860861e-06
2007-01-25,-4.1313674905008035e-05
2007-01-26,-1.289989713160189e-05
2007-01-29,1.5359995636732293e-05
2007-01-30,3.5622396565848646e-07
2007-01-31,-4.039481548545609e-05
2007-02-01,2.0079203690848146e-05
2007-02-02,-4.9368979189390316e-05
2007-02-05,5.959429909330183e-06
2007-02-06,0.0001222613654794369
2007-02-07,5.2196815166549726e-05
2007-02-08,1.0155855480142861e-05
2007-02-09,-4.88678399568343e-05
2007-02-12,-7.018631791100294e-05
2007-02-13,7.46127154616083e-06
2007-02-14,0.00011567667098399959
2007-02-15,0.0001981713792071904
2007-02-16,0.0001958767031011721
2007-02-26,0.0002406206240028741
2007-02-27,-0.00030394130545985387
2007-02-28,0.00018730591841276123
2007-03-01,-7.75841479823125e-05
2007-03-02,-4.6784740968752736e-05
2007-03-05,-0.0002185549790676422
2007-03-06,-8.295634567279109e-06
2007-03-07,0.0002568345732436583
2007-03-08,-0.00010287645826101421
2007-03-09,0.00015965285089714065
2007-03-12,6.813361391944106e-05
2007-03-13,0.00015872456973786697
2007-03-14,6.331861649866433e-05
2007-03-15,-9.440637928215256e-05
2007-03-16,-8.248513029351923e-05
2007-03-19,0.00019619892772926306
2007-03-20,0.00041266589001431875
2007-03-21,9.18485968961491e-05
2007-03-22,5.266329188957641e-06
2007-03-23,0.0002689837026044195
2007-03-26,0.0006008775566022084
2007-03-27,0.00038410207681582875
2007-03-28,-0.00014557725306352243
2007-03-29,-0.0005027218155061464
2007-03-30,0.00036960065548141685
2007-04-02,0.00025246882008778115
2007-04-03,0.00026116665356989976
2007-04-04,0.00020575063036254448
2007-04-05,0.00019509321199184804
2007-04-06,0.0006130475738168606
2007-04-09,0.00047318245795002767
2007-04-10,0.00010801039256080891
2007-04-11,0.00044156019492302967
2007-04-12,-0.0006980250105542707
2007-04-13,0.003724851042206545
2007-04-16,-2.6172930822521145e-05
2007-04-17,0.0004022707907251899
2007-04-18,0.00034367050977013314
2007-04-19,-0.00011744550816572552
2007-04-20,0.0009127524378038654
2007-04-23,0.0010095507158798256
2007-04-24,7.148851852156746e-05
2007-04-25,-0.00028616440384154895
2007-04-26,-0.0007455011860436622
2007-04-27,-0.0007405045381955189
2007-04-30,0.0005867477232479601
2007-05-03,-1.029523460283066e-05
2007-05-04,-1.0295340595378732e-05
2007-05-08,0.0015750207750837575
2007-05-09,0.0010493757733205378
2007-05-10,0.0008704607544638421
2007-05-11,-0.0008881252799188832
2007-05-14,0.0001912612007757275
2007-05-15,-0.00100904714250738
2007-05-16,0.00043585600448170503
2007-05-17,0.0004986183671418232
2007-05-18,-0.0012762194052622355
2007-05-21,0.0003327009877669429
2007-05-22,-8.807369160523937e-05
2007-05-23,0.0007279489049860643
2007-05-24,0.0003447521128687736
2007-05-25,0.0013260929213119166
2007-05-28,0.001310037624731919
2007-05-29,0.0006176814070844028
2007-05-30,-0.002203377001659179
2007-05-31,-0.0018773073171273191
2007-06-01,-0.0020563019382437986
2007-06-04,-0.0033565367667348633
2007-06-05,-0.00044736269057188416
2007-06-06,0.0009595954058916334
2007-06-07,0.000881979634105079
2007-06-08,5.0812289532187194e-05
2007-06-11,-0.0001841440613054024
2007-06-12,0.002708846559331457
2007-06-13,0.0022209990942965163
2007-06-14,-0.0006419208315161518
2007-06-15,0.0001242494525595106
2007-06-18,0.0013008958751961064
2007-06-19,0.0010749167182719788
2007-06-20,-0.0003133596615938483
2007-06-21,-0.0011304972468615393
2007-06-22,-0.003994831379906416
2007-06-25,-0.003210345500667011
2007-06-26,-0.0002462262793494485
2007-06-27,0.0005829842860651802
2007-06-28,-0.004219401954191793
2007-06-29,-0.0024414608829097517
2007-07-02,1.829617106818837e-05
2007-07-03,-0.00019539505014043446
2007-07-04,-0.0008492413588037095
2007-07-05,-0.0021991916025859704
2007-07-06,0.002651697268269526
2007-07-09,0.0015179698229872418
2007-07-10,-0.001431996797371271
2007-07-11,-0.0005559868161582049
2007-07-12,0.0005350696223409557
2007-07-13,-0.0006217053501893499
2007-07-16,-0.000857622654760859
2007-07-17,0.0014299649630966638
2007-07-18,0.00012124824034787096
2007-07-19,-0.00021575695613573753
2007-07-20,0.002562568480085181
2007-07-23,0.002502953344653447
2007-07-24,0.0004166407732946187
2007-07-25,0.001731812328710669
2007-07-26,0.001628490207357558
2007-07-27,0.002204068785518709
2007-07-30,-0.0002324246649320072
2007-07-31,0.0028872710076484065
2007-08-01,-0.0018247990382617152
2007-08-02,0.003654861205915294
2007-08-03,0.0015811656905710958
2007-08-06,0.0008421532978177826
2007-08-07,-8.308773077747578e-05
2007-08-08,-0.0013476661009557134
2007-08-09,0.002834504522953196
2007-08-10,-0.0016178193262891272
2007-08-13,-0.0023442414826321256
2007-08-14,0.0013841230547659844
2007-08-15,-0.0005513857486313389
2007-08-16,0.0006358971096778188
2007-08-17,-0.0018646770741109764
2007-08-20,0.0013395251617045467
2007-08-21,0.000913552612127777
2007-08-22,0.0003373301129443451
2007-08-23,-0.0004930120081642064
2007-08-24,0.0010511343379862037
2007-08-27,0.009158439999978452
2007-08-28,0.0018657240812416376
2007-08-29,-0.0009248381410134066
2007-08-30,0.0009393681805986986
2007-08-31,0.0008060409867216567
2007-09-03,-3.308972678861544e-05
2007-09-04,-0.001505951722362453
2007-09-05,0.002314805349163951
2007-09-06,0.0008714168323000759
2007-09-07,-0.004414589956606374
2007-09-10,-0.0010415985744149925
2007-09-11,-0.006852247224291452
2007-09-12,0.0006240742189316251
2007-09-13,0.0032137424709568485
2007-09-14,0.0024625731973024756
2007-09-17,0.00012595519988245485
2007-09-18,0.004285740304762253
2007-09-19,-0.0008991177176217446
2007-09-20,0.002879257949728986
2007-09-21,0.0025734540566870745
2007-09-24,0.0036767116050375748
2007-09-25,-0.0016924424128165194
2007-09-26,-0.004889441261284211
2007-09-27,0.0007395725965178013
2007-09-28,0.0031900843844407945
2007-10-08,0.002603810800093198
2007-10-09,0.0036980276517282196
